,FIPS,candidatevotes,totalvotes,Lat,Long_
1445,28149,9767.0,19416,32.35810271,-90.83352619
1446,28151,5244.0,16825,33.28392041,-90.94196237
1447,28153,5990.0,9599,31.64135687,-88.69573913
1448,28155,3976.0,5069,33.61300486,-89.28392912
1449,28157,1318.0,4218,31.16078225,-91.31018819
1450,28159,4910.0,8881,33.08747908,-89.03391385
1451,28161,3376.0,6077,34.02824175,-89.70762049999998
1452,28163,4598.0,10070,32.77890365,-90.39656148
1453,29001,6030.0,10226,40.19058551,-92.60078167
1454,29003,6665.0,9140,39.98492163,-94.80163024
1455,29005,2060.0,2724,40.43238737,-95.42970639
1456,29007,6981.0,10061,39.215877,-91.84242683
1457,29009,11428.0,14605,36.70978521,-93.82919888
1458,29011,4959.0,5939,37.50207671,-94.34757022
1459,29013,6001.0,8023,38.25271289,-94.34113157
1460,29015,7213.0,9312,38.29503305,-93.28756116
1461,29017,4827.0,5676,37.32449052,-90.02725304
1462,29019,36200.0,83868,38.99186229,-92.30723575
1463,29021,21320.0,35659,39.65816401,-94.80138942
1464,29023,13650.0,17259,36.71462476,-90.40421163
1465,29025,3232.0,4312,39.65620858,-93.98308093
1466,29027,13057.0,19193,38.83674754,-91.92186505
1467,29029,16944.0,22514,38.02199522,-92.76083747
1468,29031,27017.0,37038,37.38489388,-89.6843587
1469,29033,3480.0,4361,39.42762566,-93.50626255
1470,29035,2324.0,2844,36.94160441,-90.96051322
1471,29037,33098.0,50990,38.64789422,-94.353399
1472,29039,5021.0,6288,37.72391475,-93.85445441
1473,29041,2950.0,3969,39.51499357,-92.9629191
1474,29043,30946.0,41531,36.9711783,-93.18537118
1475,29045,2458.0,3215,40.41040752,-91.73661677
1476,29047,57476.0,110176,39.31132056,-94.41850862
1477,29049,7067.0,10208,39.6013098,-94.40465394
1478,29051,24616.0,37374,38.50455671,-92.27860244
1479,29053,5624.0,7986,38.844478,-92.80896081
1480,29055,7724.0,9696,37.97663738,-91.30528104
1481,29057,3184.0,3951,37.431814,-93.8503345
1482,29059,5895.0,7453,37.6811355,-93.02127031
1483,29061,2767.0,3593,39.96145298,-93.98519678
1484,29063,3540.0,4594,39.89201062,-94.40476508
1485,29065,5600.0,6791,37.60663134,-91.50790473
1486,29067,5486.0,6666,36.9325593,-92.49905109
1487,29069,8026.0,10578,36.27167174,-90.09122243
1488,29071,35430.0,50113,38.41127108,-91.07522826
1489,29073,5670.0,7445,38.43947277,-91.50847147
1490,29075,2304.0,3043,40.21097916,-94.40944419
1491,29077,78035.0,129231,37.2575872,-93.34230916
1492,29079,3462.0,4310,40.11406587,-93.56509276
1493,29081,2965.0,3689,40.35570088,-93.99222144
1494,29083,7075.0,9866,38.38482826,-93.79293734
1495,29085,3542.0,4724,37.94163617,-93.3203037
1496,29087,1926.0,2355,40.09799248,-95.2163888
1497,29089,3277.0,4868,39.1435761,-92.69756691
1498,29091,13893.0,17455,36.77383887,-91.88683935
1499,29093,3173.0,4269,37.55487945,-90.7735296
1500,29095,91557.0,173275,39.01002188,-94.34724536
1501,29097,35070.0,48326,37.20351921,-94.34050458
1502,29099,69036.0,106238,38.25926778,-90.53870896
1503,29101,13719.0,21132,38.74719601,-93.80691168
1504,29103,1416.0,1870,40.12699751,-92.14780832
1505,29105,12881.0,16051,37.65896829,-92.5888493
1506,29107,10988.0,15876,39.06986886,-93.78076396
1507,29109,13089.0,16715,37.10626634,-93.83293097
1508,29111,3344.0,4456,40.09673161,-91.72070156
1509,29113,18159.0,24962,39.05345619,-90.95588181
1510,29115,4088.0,5587,39.87001769,-93.10704106
1511,29117,4879.0,6421,39.78110272,-93.54645978
1512,29119,6599.0,8242,36.62869595,-94.34867205
1513,29121,5798.0,7621,39.83049768,-92.56453089
1514,29123,4102.0,5321,37.47865134,-90.3467143
1515,29125,3561.0,4500,38.16193985,-91.92249662
1516,29127,9419.0,12938,39.80601912,-91.62203062
1517,29129,1486.0,1745,40.42212303,-93.5682959
1518,29131,9285.0,11416,38.21450288,-92.42610898
1519,29133,3600.0,5169,36.82516239,-89.29505753
1520,29135,5347.0,6830,38.63571781,-92.57976951
1521,29137,3159.0,4156,39.49593978,-92.00043978
1522,29139,4127.0,5429,38.94022054,-91.47000721
1523,29141,6760.0,8821,38.4181765,-92.88791859
1524,29143,5270.0,7357,36.59666326,-89.66070007
1525,29145,20553.0,26606,36.90519407,-94.3394104
1526,29147,6380.0,9458,40.36079813,-94.88133008
1527,29149,3671.0,4668,36.68710164,-91.4033755
1528,29151,5856.0,7090,38.46036182,-91.8613635
1529,29153,3639.0,4505,36.64916339,-92.44459066
1530,29155,3964.0,6027,36.2130572,-89.78742322
1531,29157,6908.0,8740,37.70660776,-89.82741088
1532,29159,12810.0,18111,38.72798918,-93.28471706
1533,29161,12709.0,18553,37.87736118,-91.79351727
1534,29163,5274.0,7382,39.34310674,-91.16980779
1535,29165,25933.0,48885,39.38154439,-94.77068479
1536,29167,10438.0,13763,37.6162296,-93.39828174
1537,29169,9876.0,13488,37.82462075,-92.20783203
1538,29171,1936.0,2346,40.47942497,-93.02042674
1539,29173,3969.0,5266,39.52817427,-91.51838643
1540,29175,7529.0,10309,39.44007257,-92.4971374
1541,29177,7104.0,10869,39.3537468,-93.98905745
1542,29179,2406.0,3038,37.36085952,-90.97009925
1543,29181,4522.0,5524,36.65460667,-90.85990261
1544,29183,121650.0,201005,38.77875681,-90.66662425
1545,29185,3501.0,4630,38.03699437,-93.77631447
1546,29186,5496.0,8469,37.89090059,-90.1949941
1547,29187,17468.0,24728,37.81214171,-90.47598685
1548,29189,202434.0,514858,38.63770039999999,-90.4458375
1549,29195,5977.0,9274,39.13734288,-93.20259964
1550,29197,1505.0,1936,40.46921489,-92.52311943
1551,29199,1525.0,1968,40.45214695,-92.14709064
1552,29201,13168.0,17256,37.05588075,-89.56474493
1553,29203,2966.0,3904,37.15772072,-91.40190382
1554,29205,2524.0,3255,39.79742518,-92.07634971
1555,29207,11079.0,13291,36.85571651,-89.9444155
1556,29209,13158.0,16567,36.75000327,-93.45256475
1557,29211,1884.0,2486,40.2099105,-93.11150106
1558,29213,18276.0,23515,36.65465345,-93.04075153
1559,29215,8875.0,10956,37.31728859,-91.96564727
1560,29217,6533.0,8599,37.8457799,-94.34127305
1561,29219,11111.0,15784,38.76529479,-91.16124662
1562,29221,7048.0,9282,37.96130078,-90.87948158
1563,29223,4658.0,5655,37.11303869,-90.46001416
1564,29225,12840.0,16743,37.2813734,-92.876329
1565,29227,808.0,1046,40.47945588,-94.42328751
1566,29229,6707.0,8119,37.27029221,-92.46914488
1567,29510,20832.0,131191,38.63555736,-90.24349225
1568,30001,3353.0,4849,45.13434354,-112.8984694
1569,30003,1853.0,4237,45.42335905,-107.492347
1570,30005,1268.0,2684,48.43175214,-108.9582723
1571,30007,2348.0,3133,46.33277565,-111.4955813
1572,30009,3748.0,5991,45.22850116,-109.0274047
1573,30011,678.0,786,45.5197966,-104.5395536
1574,30013,19632.0,34571,47.30797024,-111.3467922
1575,30015,1679.0,2603,47.88084126,-110.4353362
1576,30017,3657.0,5185,46.25319932,-105.57375259999998
1577,30019,730.0,962,48.78420029,-105.54763429999998
1578,30021,3320.0,4374,47.26584855,-104.89444170000002
1579,30023,1763.0,4206,46.05953325,-113.073353
1580,30025,1279.0,1484,46.33478338,-104.4183565
1581,30027,4269.0,5840,47.26331584,-109.2245206
1582,30029,30240.0,46571,48.29575866,-114.0520569
1583,30031,23802.0,53819,45.54486106,-111.1692571
1584,30033,653.0,718,47.27545948,-107.0002351
1585,30035,1620.0,5075,48.70513576,-112.9934235
1586,30037,365.0,474,46.3816474,-109.1768522
1587,30039,1192.0,1777,46.40605220000001,-113.4414186
1588,30041,3478.0,6445,48.62879827,-110.1129252
1589,30043,4177.0,6714,46.14907081,-112.094396
1590,30045,872.0,1208,47.04581276,-110.2660688
1591,30047,7530.0,13181,47.64514965,-114.0898013
1592,30049,16895.0,34478,47.12610041,-112.394698
1593,30051,698.0,961,48.56084317,-111.024307
1594,30053,6729.0,9330,48.54265777,-115.4046155
1595,30055,862.0,1060,47.64469406,-105.7944994
1596,30057,3297.0,4778,45.30080065,-111.9173017
1597,30059,729.0,977,46.59907074,-110.8898557
1598,30061,1330.0,2012,47.15283992,-115.0015239
1599,30063,22250.0,59203,47.03728583,-113.92135079999998
1600,30065,1967.0,2441,46.49684637,-108.39498
1601,30067,4980.0,9359,45.48965095,-110.52643940000002
1602,30069,278.0,322,47.1182463,-108.2508876
1603,30071,1723.0,2171,48.25936577,-107.9128511
1604,30073,1799.0,2723,48.22773388,-112.2252703
1605,30075,884.0,1053,45.39617714,-105.636738
1606,30077,2029.0,2794,46.85538891,-112.9359164
1607,30079,556.0,689,46.86048047,-105.379384
1608,30081,14810.0,22556,46.08520862,-114.11891640000002
1609,30083,3908.0,4871,47.78668011,-104.5610786
1610,30085,1797.0,3652,48.29607488,-105.0079268
1611,30087,2253.0,3453,46.23397237,-106.72928799999998
1612,30089,4286.0,5953,47.67657534,-115.1329916
1613,30091,1241.0,1835,48.72085833,-104.503829
1614,30093,6376.0,16452,45.90018933,-112.6620092
1615,30095,3661.0,4873,45.67071407,-109.3950061
1616,30097,1595.0,2107,45.81367654,-109.9425686
1617,30099,2170.0,3188,47.83741052,-112.2410688
1618,30101,1497.0,2037,48.65577551,-111.6942414
1619,30103,351.0,443,46.20973220000001,-107.2666516
1620,30105,2698.0,3894,48.36435097,-106.6669635
1621,30107,702.0,946,46.46652491,-109.8464636
1622,30109,463.0,541,46.95925154,-104.2510927
1623,30111,40920.0,69108,45.93955949,-108.2691486
1624,31001,9287.0,13513,40.52449420000001,-98.50117804
1625,31003,2732.0,3281,42.17695516,-98.0666283
1626,31005,244.0,273,41.56896142,-101.6959559
1627,31007,357.0,402,41.54634427,-103.7114332
1628,31009,276.0,317,41.91311716,-99.97677845
1629,31011,2299.0,2905,41.70759415,-98.06737183
1630,31013,3617.0,4924,42.22079243,-103.0878834
1631,31015,983.0,1156,42.8997274,-98.76486568
1632,31017,1385.0,1597,42.43018907,-99.92904055
1633,31019,14569.0,21129,40.85486962,-99.07500296
1634,31021,2367.0,3558,41.85056773,-96.32605633
1635,31023,3079.0,3981,41.22703692,-97.13106306
1636,31025,8452.0,12933,40.90899107,-96.13971217
1637,31027,3532.0,4420,42.5988851,-97.25311951
1638,31029,1648.0,1898,40.5237198,-101.6978026
1639,31031,2623.0,3118,42.54502621,-101.1244332
1640,31033,3665.0,4711,41.21999357,-102.9941693
1641,31035,2422.0,3065,40.52439441,-98.05126296
1642,31037,2171.0,3214,41.57486951,-97.0868542
1643,31039,3122.0,4074,41.91637624,-96.78730772
1644,31041,4695.0,5652,41.39374521,-99.72805369
1645,31043,3616.0,6279,42.39040144,-96.56656425
1646,31045,2632.0,3676,42.71985036,-103.1313774
1647,31047,5984.0,8635,40.87028216,-99.8201461
1648,31049,809.0,984,41.11168186,-102.3333331
1649,31051,2041.0,2782,42.49188363,-96.86782408
1650,31053,9933.0,15529,41.58071748,-96.65598179
1651,31055,108077.0,240433,41.29518299,-96.15085305
1652,31057,823.0,953,40.17638677,-101.6876522
1653,31059,2130.0,2941,40.52458567,-97.59646937
1654,31061,1347.0,1673,40.17636348,-98.95299073
1655,31063,1110.0,1328,40.52993007,-100.3924658
1656,31065,1921.0,2340,40.17642064,-99.91247454
1657,31067,6380.0,10048,40.26186809,-96.68946704
1658,31069,869.0,1075,41.61703149,-102.3313973
1659,31071,821.0,980,41.91428955,-98.99111827
1660,31073,794.0,1010,40.51481965,-99.83020279
1661,31075,367.0,405,41.91528587,-101.740701
1662,31077,912.0,1175,41.56742671,-98.52150266
1663,31079,14408.0,22060,40.87257079,-98.50218293
1664,31081,3783.0,5004,40.87349452,-98.02099117
1665,31083,1496.0,1832,40.17658508,-99.40438879
1666,31085,472.0,514,40.52451972,-101.0603568
1667,31087,1232.0,1468,40.17609175,-101.0416477
1668,31089,4354.0,5118,42.45522056,-98.78402558
1669,31091,355.0,417,41.91586243,-101.1354293
1670,31093,2284.0,2994,41.2200529,-98.5166499
1671,31095,2399.0,3494,40.17584531,-97.142601
1672,31097,1355.0,2089,40.39257596,-96.26522753
1673,31099,2531.0,3296,40.50663314,-98.94877182
1674,31101,3235.0,4034,41.19930341,-101.6620164
1675,31103,460.0,479,42.87990694,-99.71343729
1676,31105,1330.0,1677,41.19774275,-103.7148131
1677,31107,3188.0,4115,42.63758421,-97.89178836
1678,31109,61588.0,136223,40.78416049,-96.68777155
1679,31111,12164.0,16131,41.04658298,-100.7475374
1680,31113,400.0,453,41.56650314,-100.4817851
1681,31115,323.0,385,41.91371961,-99.45440415
1682,31117,257.0,287,41.56797682,-101.0599362
1683,31119,10628.0,14343,41.91676024,-97.6005481
1684,31121,2926.0,3788,41.16624273,-98.0374887
1685,31123,1802.0,2209,41.71711774,-103.0061405
1686,31125,1261.0,1621,41.39750195,-97.99327291
1687,31127,2116.0,3161,40.38514847,-95.85433992
1688,31129,1726.0,2205,40.17637905,-98.04743961
1689,31131,4860.0,7457,40.64843556,-96.13374142
1690,31133,974.0,1327,40.13141096,-96.23705437
1691,31135,1217.0,1455,40.85082525,-101.6502942
1692,31137,3849.0,4695,40.51156033,-99.41461667
1693,31139,3052.0,3630,42.26434853,-97.60122773
1694,31141,10965.0,14433,41.57246836,-97.52144359
1695,31143,2028.0,2582,41.18813488,-97.56630712
1696,31145,4258.0,5170,40.17556879999999,-100.476998
1697,31147,2769.0,3805,40.1247415,-95.71755036
1698,31149,687.0,798,42.42252217,-99.44832069
1699,31151,3004.0,5136,40.52418865,-97.14085859
1700,31153,45143.0,80580,41.11314181,-96.11156432
1701,31155,7555.0,10860,41.2278103,-96.63773905
1702,31157,10076.0,14317,41.85070896,-103.7080986
1703,31159,5454.0,7922,40.87241834,-97.139673
1704,31161,2211.0,2608,42.50284406,-102.4126613
1705,31163,1150.0,1573,41.22045983,-98.97588642
1706,31165,616.0,736,42.48932059,-103.7576544
1707,31167,2187.0,2801,41.9169835,-97.19394708
1708,31169,2051.0,2690,40.17626377,-97.59504381
1709,31171,344.0,393,41.91358968,-100.5556632
1710,31173,1043.0,2088,42.15725356,-96.54157099
1711,31175,1780.0,2205,41.56730777,-98.98197724
1712,31177,7424.0,10832,41.52815707,-96.22019892
1713,31179,2693.0,3776,42.20934475,-97.11926964
1714,31181,1330.0,1708,40.17642643,-98.50019851
1715,31183,377.0,465,41.91482725,-98.52798941
1716,31185,4700.0,6381,40.87272618,-97.59710186
1717,32001,7830.0,10938,39.58105744,-118.3394607
1718,32003,320057.0,767156,36.21458855,-115.0130241
1719,32005,17415.0,27885,38.912862,-119.6171333
1720,32007,13551.0,18559,41.14531606,-115.3577619
1721,32009,329.0,423,37.78436681,-117.6319999
1722,32011,723.0,854,39.98100864,-116.2683204
1723,32013,4521.0,6433,41.40692186,-118.1109427
1724,32015,1828.0,2413,39.9332233,-117.0397075
1725,32017,1671.0,2132,37.64268459,-114.8790388
1726,32019,16005.0,23762,39.01777974,-119.1870479
1727,32021,1179.0,1997,38.53841696,-118.4344506
1728,32023,13324.0,19595,38.04264256,-116.4722702
1729,32027,1403.0,1982,40.44003782,-118.40056409999998
1730,32029,1616.0,2558,39.44875482,-119.5250207
1731,32031,94758.0,209909,40.66562265,-119.6631594
1732,32033,2723.0,3773,39.44157041,-114.899966
1733,32510,13125.0,25016,39.15509045,-119.7480219
1734,33001,19315.0,35045,43.51637314,-71.41684235
1735,33003,14635.0,29616,43.87498583,-71.20430216
1736,33005,16876.0,41895,42.92015988,-72.25311043
1737,33007,7952.0,15627,44.69063265,-71.30633239
1738,33009,19010.0,51191,43.93779815,-71.82057197
1739,33011,100013.0,214157,42.91537785,-71.7200253
1740,33013,37674.0,83648,43.29662971,-71.6811573
1741,33015,90447.0,181434,42.98499744,-71.12883377
1742,33017,29072.0,69000,43.291833,-71.02336013
1743,33019,10796.0,22683,43.36094111,-72.22203125
1744,34001,52690.0,117291,39.47538693,-74.65848483
1745,34003,175529.0,419296,40.96010917,-74.07164325
1746,34005,89272.0,218943,39.87681124,-74.66927768
1747,34007,72631.0,226592,39.80343818,-74.96388753
1748,34009,28446.0,48722,39.15008829,-74.80170244
1749,34011,24453.0,54004,39.37199394,-75.10712559
1750,34013,63176.0,310934,40.78681335,-74.24657979
1751,34015,67544.0,139542,39.71581067,-75.13995546
1752,34017,49043.0,219375,40.73766234,-74.07515667
1753,34019,38712.0,70836,40.56335249,-74.91284156
1754,34021,46193.0,156529,40.28047017,-74.70479631
1755,34023,122953.0,326102,40.43629879,-74.41426991
1756,34025,166723.0,314377,40.26549699,-74.22240686
1757,34027,126071.0,250416,40.86095313,-74.54553709999998
1758,34029,179079.0,274362,39.8895449,-74.28089251
1759,34031,72902.0,194802,41.03238628,-74.29954144
1760,34033,16381.0,29494,39.58719656,-75.34696629999998
1761,34035,65505.0,157092,40.56465737,-74.61683016
1762,34037,46658.0,74126,41.13891592,-74.69118243
1763,34039,68114.0,221975,40.65835409,-74.30680092
1764,34041,29858.0,49236,40.85951833,-74.99556527
1765,35001,94698.0,274662,35.05163625,-106.6703554
1766,35003,1464.0,2049,33.91514144,-108.4046587
1767,35005,12872.0,20271,33.36406072,-104.4665365
1768,35006,3195.0,8063,34.91131525,-107.998876
1769,35007,2585.0,5332,36.60569702,-104.64726740000002
1770,35009,9035.0,13370,34.57421077,-103.3468876
1771,35011,620.0,910,34.34274529,-104.4117842
1772,35013,25374.0,70648,32.35275771,-106.8329387
1773,35015,13147.0,19667,32.47167456,-104.3053527
1774,35017,5288.0,12811,32.73911281,-108.3827845
1775,35019,595.0,1827,34.86319296,-104.790669
1776,35021,311.0,527,35.85751555,-103.8220938
1777,35023,910.0,1872,31.91383467,-108.7151824
1778,35025,12495.0,17712,32.79215361,-103.4123733
1779,35027,5896.0,8902,33.74526079,-105.4586166
1780,35028,3359.0,10885,35.86631386,-106.3134985
1781,35029,3478.0,7295,32.18179341,-107.75088259999998
1782,35031,5104.0,21703,35.58007720000001,-108.262245
1783,35033,665.0,2441,36.01095101,-104.9497716
1784,35035,11887.0,20060,32.61348406,-105.7417604
1785,35037,2212.0,3572,35.10403332,-103.5481727
1786,35039,3599.0,14878,36.51072137,-106.6931674
1787,35041,3884.0,5950,34.02097406,-103.4799493
1788,35043,25905.0,61690,35.68862401,-106.8687803
1789,35045,27946.0,46110,36.50838318,-108.320437
1790,35047,2313.0,10751,35.48014807,-104.8163562
1791,35049,14332.0,71434,35.50708973,-105.9774716
1792,35051,3010.0,5181,33.13028233,-107.1925893
1793,35053,2616.0,6868,34.00715494,-106.9298354
1794,35055,2727.0,15260,36.58006022,-105.6310198
1795,35057,3714.0,6324,34.64048375,-105.8508949
1796,35059,1216.0,1702,36.48126404,-103.4709624
1797,35061,13215.0,27592,34.71669834,-106.8103733
1799,36001,47810.0,139830,42.60060306,-73.97723916
1800,36003,12525.0,18692,42.25748406,-78.02750466
1801,36005,37797.0,399522,40.85209301,-73.86282755
1802,36007,40943.0,86072,42.15903158,-75.81326086
1803,36009,19692.0,31161,42.24778241,-78.67923096
1804,36011,17384.0,33172,42.91261714,-76.55731592
1805,36013,31594.0,54234,42.22769210000001,-79.36691763
1806,36015,20097.0,36119,42.13891056,-76.7638805
1807,36017,11921.0,20160,42.49430041,-75.60887553
1808,36019,14449.0,32105,44.74530905,-73.67875352
1809,36021,13756.0,30902,42.24819348,-73.63089095
1810,36023,9900.0,20244,42.59509207,-76.07048931
1811,36025,11942.0,19792,42.19837623,-74.96709306
1812,36027,61797.0,130934,41.76486060000001,-73.74356679
1813,36029,188303.0,423625,42.76249024,-78.73063652
1814,36031,7958.0,17218,44.11630765,-73.77297842
1815,36033,8221.0,16952,44.59040891,-74.29926032
1816,36035,13462.0,21214,43.11363907,-74.41798804
1817,36037,16915.0,26432,43.0022601,-78.19135193
1818,36039,13073.0,22050,42.275797,-74.12384884
1819,36041,2064.0,3225,43.66146647,-74.49721957
1820,36043,16699.0,26255,43.42034246,-74.96145307
1821,36045,21763.0,38236,44.04200959,-75.94653457
1822,36047,141044.0,805605,40.6361825,-73.94935552
1823,36049,7400.0,11325,43.7844157,-75.44903992
1824,36051,17290.0,30031,42.72596275,-77.77966158
1825,36053,15936.0,30064,42.91653905,-75.67266639
1826,36055,136582.0,347790,43.14638895,-77.69322942
1827,36057,11301.0,19054,42.90123494,-74.44011632
1828,36059,288313.0,636967,40.74066522,-73.58941873
1829,36061,64929.0,668939,40.76727260000001,-73.97152637
1830,36063,51961.0,92402,43.19898042,-78.74777412
1831,36065,51437.0,91009,43.24375382,-75.43710392
1832,36067,83649.0,208440,43.00491923,-76.19971155
1833,36069,26029.0,52258,42.85145728,-77.30874425
1834,36071,76645.0,152021,41.40337468,-74.30240757
1835,36073,10936.0,16380,43.2516977,-78.2320066
1836,36075,27688.0,48180,43.42778894,-76.14635194
1837,36077,13308.0,25668,42.63492579,-75.03151402
1838,36079,27024.0,48563,41.42630093,-73.74965532
1839,36081,149341.0,686393,40.71088124,-73.81684712
1840,36083,33726.0,71562,42.71348136,-73.51089874
1841,36085,101437.0,180960,40.58582155,-74.14808598
1842,36087,60911.0,135087,41.15027894,-74.02560498
1843,36089,19942.0,39158,44.4976179,-75.06550039
1844,36091,54575.0,114094,43.10904162,-73.86653895
1845,36093,28953.0,67280,42.81668777,-74.05278291
1846,36095,8831.0,14050,42.58831742,-74.44339029999998
1847,36097,5050.0,8772,42.39184015,-76.8773299
1848,36099,7236.0,13980,42.78081007,-76.82497064
1849,36101,26831.0,42002,42.2689144,-77.3829924
1850,36103,350570.0,681254,40.88320119,-72.8012172
1851,36105,15931.0,29955,41.71579493,-74.76394559
1852,36107,13260.0,22299,42.16852837,-76.30835812
1853,36109,10371.0,42678,42.44945765,-76.47229843
1854,36111,34006.0,81355,41.89027881,-74.26252104
1855,36113,15751.0,31408,43.56173026,-73.8433699
1856,36115,13610.0,24528,43.31153794,-73.43043448
1857,36117,23380.0,39687,43.15494365,-77.02976528
1858,36119,131238.0,420655,41.16278376,-73.75741653
1859,36121,12442.0,17298,42.70145109,-78.22199579
1860,36123,5660.0,10066,42.63505484,-77.10369919
1861,37001,38815.0,71157,36.0434701,-79.39976137
1862,37003,13893.0,18271,35.922379600000006,-81.17751948
1863,37005,3814.0,5315,36.49360862,-81.12857041
1864,37007,4506.0,10545,34.97403241,-80.09953279
1865,37009,9412.0,13424,36.43296207,-81.49862729
1866,37011,6298.0,8249,36.07569796,-81.92308483
1867,37013,14543.0,23938,35.48531943,-76.84325809
1868,37015,3456.0,9347,36.0688473,-76.96545943
1869,37017,8550.0,15897,34.61296243,-78.56180059
1870,37019,42720.0,68351,34.070565,-78.22814204
1871,37021,55716.0,138947,35.61113393,-82.53305
1872,37023,26238.0,38920,35.74989637,-81.70755735
1873,37025,53819.0,93289,35.3877799,-80.55267168
1874,37027,26621.0,36320,35.95204977,-81.54799522
1875,37029,3546.0,5006,36.33804939,-76.15568396
1876,37031,26569.0,37781,34.8932941,-76.54120135
1877,37033,6026.0,11070,36.39312665,-79.33353281
1878,37035,48324.0,72351,35.66211129,-81.2132617
1879,37037,17105.0,39849,35.70394416,-79.25541492
1880,37039,10844.0,14181,35.1349263,-84.05970864
1881,37041,4014.0,7228,36.12908077,-76.60118385
1882,37043,4437.0,6010,35.05704275,-83.74353633
1883,37045,28479.0,44673,35.33553364,-81.55204486
1884,37047,14272.0,23732,34.26744084,-78.65801424
1885,37049,27731.0,47001,35.11833364,-77.08398081
1886,37051,51265.0,127506,35.04762133,-78.82623165
1887,37053,9163.0,12669,36.36123664,-75.95876401
1888,37055,11460.0,19609,35.66520691,-75.71767334
1889,37057,54317.0,74856,35.79115496,-80.21256572
1890,37059,15602.0,21756,35.93099927,-80.54496571
1891,37061,12217.0,20856,34.93449805,-77.93140529
1892,37063,28350.0,156134,36.03638492,-78.87608331
1893,37065,8261.0,24886,35.91230639,-77.59436892
1894,37067,75975.0,178312,36.12859861,-80.25459052
1895,37069,16368.0,30368,36.081519,-78.28708884
1896,37071,61798.0,96431,35.29373559,-81.17477045
1897,37073,2874.0,5392,36.44667547,-76.69749701
1898,37075,3283.0,4168,35.3506925,-83.83369267
1899,37077,13591.0,27353,36.30337451,-78.65184241
1900,37079,4374.0,8095,35.48544173,-77.67578087
1901,37081,98062.0,257405,36.07959451,-79.78824948
1902,37083,9031.0,25167,36.25669272,-77.6556109
1903,37085,27614.0,46065,35.36731853,-78.87243571
1904,37087,18929.0,30727,35.55269063,-82.98196486
1905,37089,35809.0,58176,35.33788927,-82.4766782
1906,37091,3099.0,10186,36.3607755,-76.98104134
1907,37093,7760.0,18230,35.01888303,-79.23651674
1908,37095,1288.0,2304,35.42017674,-76.15180542
1909,37097,54754.0,82567,35.80950511,-80.8743128
1910,37099,9870.0,18713,35.28814273,-83.14093385
1911,37101,54372.0,85909,35.51745004,-78.36622717
1912,37103,2974.0,5135,35.02254606,-77.35870791
1913,37105,13712.0,25084,35.47623147,-79.17569362
1914,37107,13613.0,26807,35.24032589999999,-77.64245615
1915,37109,28806.0,40023,35.48508185,-81.21740317
1916,37111,14568.0,19875,35.67736232,-82.0482425
1917,37113,12127.0,17734,35.14867843,-83.41696617
1918,37115,6783.0,11269,35.85402722,-82.71346418
1919,37117,5897.0,11964,35.84326734,-77.10860251
1920,37119,155518.0,472857,35.24469268,-80.8317671
1921,37121,6282.0,8096,36.01059309,-82.1582442
1922,37123,7130.0,11540,35.33155144,-79.90416657
1923,37125,30490.0,48692,35.30885257,-79.48474178
1924,37127,23319.0,47665,35.96575634,-77.98422508
1925,37129,55344.0,111905,34.25758282,-77.87075626
1926,37131,3582.0,9848,36.41736238,-77.39769443
1927,37133,37122.0,57135,34.72607366,-77.42908179
1928,37135,18557.0,82340,36.06092947,-79.12167935
1929,37137,4258.0,6870,35.15253315,-76.66559823
1930,37139,8180.0,17391,36.26723798,-76.25134778
1931,37141,17639.0,27885,34.52265624,-77.90352133
1932,37143,4177.0,6708,36.17847453,-76.40603143
1933,37145,11185.0,19615,36.38989032,-78.97217358
1934,37147,35691.0,80527,35.59535426,-77.37353178
1935,37149,6768.0,10934,35.27820615,-82.16812354
1936,37151,49430.0,64575,35.71015088,-79.80570339
1937,37153,10383.0,19328,35.00417719,-79.74491009
1938,37155,20762.0,40858,34.64244496,-79.10250529999998
1939,37157,26830.0,42278,36.39593137,-79.77504841
1940,37159,42810.0,64369,35.64003916,-80.52446628
1941,37161,21871.0,30307,35.40114178,-81.92112099
1942,37163,14838.0,25928,34.98820368,-78.36914061
1943,37165,6256.0,13928,34.8386299,-79.4757978
1944,37167,21964.0,29917,35.31647813,-80.25093221
1945,37169,17116.0,22550,36.4017975,-80.23893369
1946,37171,23671.0,32196,36.41689489,-80.69102283
1947,37173,3565.0,6124,35.48665845,-83.48748932
1948,37175,10520.0,17869,35.20383864,-82.79638423
1949,37177,975.0,1739,35.87147226,-76.17055253
1950,37179,66707.0,105710,34.98960527,-80.52955873
1951,37181,7332.0,19977,36.36880673,-78.40670845
1952,37183,196082.0,527624,35.78879266,-78.65249174
1953,37185,3214.0,9842,36.39728256,-78.10652228
1954,37187,2564.0,6165,35.83810081,-76.57299037
1955,37189,13697.0,29985,36.23103603,-81.70033724
1956,37191,27540.0,50689,35.36438125,-78.00027268
1957,37193,23752.0,31296,36.2084135,-81.16232895
1958,37195,17531.0,38135,35.70625477,-77.917978
1959,37197,13880.0,17624,36.16222629,-80.66239436
1960,37199,6385.0,9960,35.90079156,-82.31237181
1961,38001,909.0,1218,46.09686891,-102.5285397
1962,38003,3160.0,5344,46.93579637,-98.06605978
1963,38005,929.0,2011,48.0683985,-99.35916363
1964,38007,495.0,605,47.02366884,-103.3762965
